0	0	0	0	2.9965051662656577e+01
0	0	0	1	-7.1847012608175227e+00
0	0	0	2	-2.3837672635164018e+00
0	0	0	3	-1.7713463348982816e+00
0	0	0	4	-1.5168839409293544e+00
0	0	0	5	-1.3688418299585789e+00
0	0	0	6	-1.2612468203639091e+00
0	0	0	7	-1.1674590577624113e+00
0	0	0	8	-1.0734014854895060e+00
0	0	0	9	-9.7028797639784314e-01
0	0	0	10	-8.5226824199857709e-01
0	0	0	11	-7.1577828089754891e-01
0	0	0	12	-5.5959873949122518e-01
0	0	0	13	-3.8512334381061708e-01
0	0	0	14	-1.9645067797660146e-01
0	0	1	0	-3.1867405936316162e+00
0	0	1	1	-6.7214249140685933e-01
0	0	2	0	-6.3202734161594920e-01
0	0	2	1	-6.3771708985327580e-01
0	0	3	0	-1.3447236473683599e-01
0	0	3	1	-5.7677622935568784e-01
0	0	3	2	-8.1456305809751717e-03
0	0	4	0	-1.0437997609013986e-02
0	0	4	1	-3.7820626545727620e-01
0	0	4	2	-6.9370354900839287e-02
0	0	5	1	-1.1618385345391205e-01
0	0	5	2	-1.8680770260260798e-01
0	0	5	3	-1.0738507835840578e-03
0	0	6	1	-1.3215915312773358e-02
0	0	6	2	-1.6240155867522410e-01
0	0	6	3	-2.6723449695377384e-02
0	0	7	2	-3.0757582475819098e-02
0	0	7	3	-9.2476097111866495e-02
0	0	7	4	-6.8075059221697808e-03
0	0	8	2	-6.7537443345240577e-04
0	0	8	3	-2.7434028057519752e-02
0	0	8	4	-4.1530999498238103e-02
0	0	8	5	-6.0161985865080647e-03
0	0	8	6	-3.2611720612936185e-04
0	0	9	3	-2.6791330070638969e-04
0	0	9	4	-6.6763175301953696e-03
0	0	9	5	-1.5774205092470052e-02
0	0	9	6	-7.8019754951084474e-03
0	0	9	7	-2.3573576263874788e-03
0	0	9	8	-7.3612961035909408e-04
0	0	9	9	-2.4961509323775266e-04
0	0	9	10	-9.0463364013074353e-05
0	0	9	11	-3.5066151621115944e-05
0	0	9	12	-1.4491197409202158e-05
0	0	9	13	-6.1866112746662518e-06
0	0	9	14	-2.3466977716024204e-06
