0	0	0	0	2.0874760192840082e+01
0	0	0	1	1.2230742852704771e-01
0	0	0	2	2.2375695679459390e-01
0	0	0	3	1.1169122889897956e-01
0	0	0	4	6.3261321159618786e-02
0	0	0	5	3.8015365573891562e-02
0	0	0	6	2.3621577303363193e-02
0	0	0	7	1.4991114963358860e-02
0	0	0	8	9.6505123007029434e-03
0	0	0	9	6.2710286474336506e-03
0	0	0	10	4.0913271022832293e-03
0	0	0	11	2.6556689551792047e-03
0	0	0	12	1.6819977738747117e-03
0	0	0	13	9.8989506595620032e-04
0	0	0	14	4.5848085536577408e-04
0	0	1	0	-3.6743035812029246e+00
0	0	1	1	-8.1860211883344691e-01
0	0	2	0	-9.5476268210004889e-01
0	0	2	1	-9.9096446774102132e-01
0	0	3	0	-2.4786230440500481e-01
0	0	3	1	-1.1804628180957437e+00
0	0	3	2	-2.1110288517191968e-02
0	0	4	0	-2.2632799902919831e-02
0	0	4	1	-1.0229434973710447e+00
0	0	4	2	-2.1477927817676495e-01
0	0	5	1	-4.2888020223868406e-01
0	0	5	2	-7.7288815571954472e-01
0	0	5	3	-6.3624556353943356e-03
0	0	6	1	-6.0889844572875947e-02
0	0	6	2	-9.9303515311868251e-01
0	0	6	3	-2.0643054291920843e-01
0	0	7	2	-2.7061033949889884e-01
0	0	7	3	-1.0587339145675574e+00
0	0	7	4	-1.2009115652300509e-01
0	0	8	2	-8.0690608942167036e-03
0	0	8	3	-4.7857434991871295e-01
0	0	8	4	-1.1314811110957943e+00
0	0	8	5	-3.0183518275297383e-01
0	0	8	6	-2.5767445981834329e-02
0	0	9	3	-7.3084986917468422e-03
0	0	9	4	-2.6308545077581008e-01
0	0	9	5	-1.0459387612869997e+00
0	0	9	6	-1.0440413510045445e+00
0	0	9	7	-6.7447991578518884e-01
0	0	9	8	-4.2912123915472544e-01
0	0	9	9	-2.7931541359707068e-01
0	0	9	10	-1.8304232696653122e-01
0	0	9	11	-1.1930557957839745e-01
0	0	9	12	-7.5796636089917047e-02
0	0	9	13	-4.4697519475342180e-02
0	0	9	14	-2.0724894646239101e-02
0	0	10	0	-4.8134714542282599e-04
0	0	10	1	-1.0377259180710402e-04
0	0	10	5	-2.0677425850646004e-02
0	0	10	6	-1.9136442487214905e-01
0	0	10	7	-4.9296428504985984e-01
0	0	10	8	-6.4427701598514719e-01
0	0	10	9	-6.9097179691991606e-01
0	0	10	10	-6.6922571181291812e-01
0	0	10	11	-5.9647265747871381e-01
0	0	10	12	-4.8380207210722098e-01
0	0	10	13	-3.4042581704146269e-01
0	0	10	14	-1.7572578785494072e-01
0	0	11	0	-2.7378621319363344e-03
0	0	11	1	-1.0424297655354249e-03
0	0	12	0	-3.8959429278453642e-03
0	0	12	1	-4.5465815179609641e-03
0	0	13	0	-1.9495320442232068e-03
0	0	13	1	-1.2162463644742730e-02
0	0	13	2	-3.3702522523992466e-04
0	0	14	0	-2.5936641467400517e-04
0	0	14	1	-1.7734583302109457e-02
0	0	14	2	-4.4883763384095518e-03
0	0	15	1	-1.1060928207546873e-02
0	0	15	2	-2.2478679488826044e-02
0	0	15	3	-2.4543760085438132e-04
0	0	16	1	-1.9337453285029921e-03
0	0	16	2	-3.9511695589644208e-02
0	0	16	3	-9.4450729344916374e-03
0	0	17	2	-1.3268864718621751e-02
0	0	17	3	-5.8903730888851417e-02
0	0	17	4	-7.7600959002513351e-03
0	0	18	2	-4.5290085002189099e-04
0	0	18	3	-3.0893070488346063e-02
0	0	18	4	-8.2676780517157503e-02
0	0	18	5	-2.4804296469748712e-02
0	0	18	6	-2.2556664188048388e-03
0	0	19	3	-5.3091504307008772e-04
0	0	19	4	-2.0709862657043703e-02
0	0	19	5	-8.9766604226752117e-02
0	0	19	6	-9.7025717241611409e-02
0	0	19	7	-6.6434348390014636e-02
0	0	19	8	-4.3853795757884999e-02
0	0	19	9	-2.9226140308441711e-02
0	0	19	10	-1.9451879541917145e-02
0	0	19	11	-1.2808676343590245e-02
0	0	19	12	-8.1916097696329102e-03
0	0	19	13	-4.8504812282274606e-03
0	0	19	14	-2.2540484540156036e-03
0	0	20	5	-1.9035833884066436e-03
0	0	20	6	-1.8247637130213119e-02
0	0	20	7	-4.8733469510057303e-02
0	0	20	8	-6.5961253848004178e-02
0	0	20	9	-7.2405228132236515e-02
0	0	20	10	-7.1198009264809431e-02
0	0	20	11	-6.4088945694572047e-02
0	0	20	12	-5.2315468596069968e-02
0	0	20	13	-3.6956846416348242e-02
0	0	20	14	-1.9117733716258134e-02
0	0	40	5	-1.9035833884066700e-03
0	0	40	6	-1.8247637130213115e-02
0	0	40	7	-4.8733469510057338e-02
0	0	40	8	-6.5961253848004192e-02
0	0	40	9	-7.2405228132236543e-02
0	0	40	10	-7.1198009264809459e-02
0	0	40	11	-6.4088945694572047e-02
0	0	40	12	-5.2315468596069961e-02
0	0	40	13	-3.6956846416348235e-02
0	0	40	14	-1.9117733716258124e-02
0	0	41	3	-5.3091504307008501e-04
0	0	41	4	-2.0709862657043689e-02
0	0	41	5	-8.9766604226752145e-02
0	0	41	6	-9.7025717241611451e-02
0	0	41	7	-6.6434348390014566e-02
0	0	41	8	-4.3853795757884999e-02
0	0	41	9	-2.9226140308441641e-02
0	0	41	10	-1.9451879541917086e-02
0	0	41	11	-1.2808676343590258e-02
0	0	41	12	-8.1916097696329293e-03
0	0	41	13	-4.8504812282274511e-03
0	0	41	14	-2.2540484540155971e-03
0	0	42	2	-4.5290085002189294e-04
0	0	42	3	-3.0893070488346039e-02
0	0	42	4	-8.2676780517157503e-02
0	0	42	5	-2.4804296469748702e-02
0	0	42	6	-2.2556664188048158e-03
0	0	43	2	-1.3268864718621754e-02
0	0	43	3	-5.8903730888851424e-02
0	0	43	4	-7.7600959002513447e-03
0	0	44	1	-1.9337453285029880e-03
0	0	44	2	-3.9511695589644201e-02
0	0	44	3	-9.4450729344916322e-03
0	0	45	1	-1.1060928207546875e-02
0	0	45	2	-2.2478679488826050e-02
0	0	45	3	-2.4543760085438240e-04
0	0	46	0	-2.5936641467400501e-04
0	0	46	1	-1.7734583302109436e-02
0	0	46	2	-4.4883763384095552e-03
0	0	47	0	-1.9495320442232034e-03
0	0	47	1	-1.2162463644742728e-02
0	0	47	2	-3.3702522523992493e-04
0	0	48	0	-3.8959429278453625e-03
0	0	48	1	-4.5465815179609606e-03
0	0	49	0	-2.7378621319363327e-03
0	0	49	1	-1.0424297655354242e-03
0	0	50	0	-4.8134714542282631e-04
