21	0	0	12	6.3870744786077349e-02
21	0	0	13	3.9425087838614220e-01
21	0	0	14	9.8926043733991342e-01
21	0	0	15	1.6059601341356324e+00
21	0	0	16	2.2050568850801224e+00
21	0	0	17	2.7442228155407689e+00
21	0	0	18	3.1709860635018097e+00
21	0	0	19	3.4284020262294930e+00
21	0	0	20	3.4635938240039597e+00
21	0	0	21	3.2384676645791837e+00
21	0	0	22	2.7406226989375955e+00
21	0	0	23	1.9914850521693204e+00
21	0	0	24	1.0485789032844139e+00
21	0	1	9	7.5680253371514600e-02
21	0	1	10	5.1830699825802196e-01
21	0	1	11	1.3685044312846133e+00
21	0	1	12	2.1285695838366747e+00
21	0	1	13	2.4014439504167195e+00
21	0	1	14	2.2891971971442686e+00
21	0	1	15	2.1539230216671883e+00
21	0	1	16	2.0069541653807006e+00
21	0	1	17	1.8450359425211404e+00
21	0	1	18	1.6663982950689027e+00
21	0	1	19	1.4703487818306953e+00
21	0	1	20	1.2571239705556052e+00
21	0	1	21	1.0278369965398721e+00
21	0	1	22	7.8444096185010737e-01
21	0	1	23	5.2966447314305454e-01
21	0	1	24	2.6689448226854035e-01
21	0	2	7	2.6022522421485915e-02
21	0	2	8	3.5266791182463136e-01
21	0	2	9	1.0733818102452410e+00
21	0	2	10	1.0751116152964371e+00
21	0	2	11	5.8285879563783483e-01
21	0	2	12	1.6285819039847357e-01
21	0	2	13	6.6746511740682947e-03
21	0	3	6	4.2987479354301132e-02
21	0	3	7	4.8775370011495783e-01
21	0	3	8	6.6350374696662762e-01
21	0	3	9	1.4475254449225231e-01
21	0	3	10	3.7291579038610731e-03
21	0	4	5	2.7748130142536877e-02
21	0	4	6	3.7956694699728311e-01
21	0	4	7	3.0561859879318010e-01
21	0	4	8	2.2805524257307683e-02
21	0	5	4	6.7797141537616137e-03
21	0	5	5	2.2994711274359844e-01
21	0	5	6	2.1984370575710560e-01
21	0	5	7	8.8002988410478961e-03
21	0	6	4	8.2717772350679633e-02
21	0	6	5	2.2475784897993195e-01
21	0	6	6	1.3672340084248748e-02
21	0	7	3	1.2228012385297402e-02
21	0	7	4	1.8879151980361034e-01
21	0	7	5	3.4040315388632024e-02
21	0	8	3	7.1228109467246115e-02
21	0	8	4	1.0780566392410831e-01
